Meas. m/z,#,Ion Formula,Score,m/z,err [ppm],Mean err [ppm],mSigma,rdb,e¯ Conf,N-Rule,H/C,KM [CH2],KMD [CH2],I,N/C,NKM [CH2],O/C,O/N,S/C
,1,C29H54S,100,434.394074,0.3,-3.5,457.8,5.5,odd,ok,1.862,433.908888,0.091112,,0,434,0,0,0.034
,1,C29H54S,100,434.394074,0.3,-3.5,457.8,5.5,odd,ok,1.862,433.908888,0.091112,,0,434,0,0,0.034
434.484633,1,C31H62,100,434.484603,-0.1,-0.1,34.2,1.5,odd,ok,2,433.999483,0.000517,1723591,0,434,0,0,0
,1,C31H62,100,434.484603,-0.1,-0.1,34.2,1.5,odd,ok,2,433.999483,0.000517,,0,434,0,0,0
,1,C31H62,100,434.484603,-0.1,-0.1,34.2,1.5,odd,ok,2,433.999483,0.000517,,0,434,0,0,0
,1,C31H62,100,434.484603,-0.1,-0.1,34.2,1.5,odd,ok,2,433.999483,0.000517,,0,434,0,0,0
,1,C31H62,100,434.484603,-0.1,-0.1,34.2,1.5,odd,ok,2,433.999483,0.000517,,0,434,0,0,0
,1,C31H62,100,434.484603,-0.1,-0.1,34.2,1.5,odd,ok,2,433.999483,0.000517,,0,434,0,0,0
436.406388,1,C32H52,100,436.406353,-0.1,-0.4,144.1,7.5,odd,ok,1.625,435.919093,0.080907,1414998,0,436,0,0,0
,1,C32H52,100,436.406353,-0.1,-0.4,144.1,7.5,odd,ok,1.625,435.919093,0.080907,,0,436,0,0,0
,1,C32H52,100,436.406353,-0.1,-0.4,144.1,7.5,odd,ok,1.625,435.919093,0.080907,,0,436,0,0,0
,1,C32H52,100,436.406353,-0.1,-0.4,144.1,7.5,odd,ok,1.625,435.919093,0.080907,,0,436,0,0,0
,1,C32H52,100,436.406353,-0.1,-0.4,144.1,7.5,odd,ok,1.625,435.919093,0.080907,,0,436,0,0,0
,1,C32H52,100,436.406353,-0.1,-0.4,144.1,7.5,odd,ok,1.625,435.919093,0.080907,,0,436,0,0,0
436.409663,1,C29H56S,100,436.409724,0.1,-3.7,471.6,4.5,odd,ok,1.931,435.922364,0.077636,596322,0,436,0,0,0.034
,1,C29H56S,100,436.409724,0.1,-3.7,471.6,4.5,odd,ok,1.931,435.922364,0.077636,,0,436,0,0,0.034
,1,C29H56S,100,436.409724,0.1,-3.7,471.6,4.5,odd,ok,1.931,435.922364,0.077636,,0,436,0,0,0.034
,1,C29H56S,100,436.409724,0.1,-3.7,471.6,4.5,odd,ok,1.931,435.922364,0.077636,,0,436,0,0,0.034
,1,C29H56S,100,436.409724,0.1,-3.7,471.6,4.5,odd,ok,1.931,435.922364,0.077636,,0,436,0,0,0.034
,1,C29H56S,100,436.409724,0.1,-3.7,471.6,4.5,odd,ok,1.931,435.922364,0.077636,,0,436,0,0,0.034
436.500255,1,C31H64,100,436.500253,0,0,n.a.,0.5,odd,ok,2.065,436.012855,-0.012855,1075764,0,436,0,0,0
,1,C31H64,100,436.500253,0,0,n.a.,0.5,odd,ok,2.065,436.012855,-0.012855,,0,436,0,0,0
,1,C31H64,100,436.500253,0,0,n.a.,0.5,odd,ok,2.065,436.012855,-0.012855,,0,436,0,0,0
,1,C31H64,100,436.500253,0,0,n.a.,0.5,odd,ok,2.065,436.012855,-0.012855,,0,436,0,0,0
,1,C31H64,100,436.500253,0,0,n.a.,0.5,odd,ok,2.065,436.012855,-0.012855,,0,436,0,0,0
,1,C31H64,100,436.500253,0,0,n.a.,0.5,odd,ok,2.065,436.012855,-0.012855,,0,436,0,0,0
437.401584,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,1.645,436.913178,0.086822,412807,0.032,437,0,0,0
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,1.645,436.913178,0.086822,,0.032,437,0,0,0
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,1.645,436.913178,0.086822,,0.032,437,0,0,0
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,1.645,436.913178,0.086822,,0.032,437,0,0,0
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,1.645,436.913178,0.086822,,0.032,437,0,0,0
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,1.645,436.913178,0.086822,,0.032,437,0,0,0
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,1.645,436.913178,0.086822,,0.032,437,0,0,0
438.422035,1,C32H54,100,438.422003,-0.1,-0.3,163.3,6.5,odd,ok,1.688,437.932489,0.067511,1616930,0,438,0,0,0
,1,C32H54,100,438.422003,-0.1,-0.3,163.3,6.5,odd,ok,1.688,437.932489,0.067511,,0,438,0,0,0
,1,C32H54,100,438.422003,-0.1,-0.3,163.3,6.5,odd,ok,1.688,437.932489,0.067511,,0,438,0,0,0
,1,C32H54,100,438.422003,-0.1,-0.3,163.3,6.5,odd,ok,1.688,437.932489,0.067511,,0,438,0,0,0
,1,C32H54,100,438.422003,-0.1,-0.3,163.3,6.5,odd,ok,1.688,437.932489,0.067511,,0,438,0,0,0
,1,C32H54,100,438.422003,-0.1,-0.3,163.3,6.5,odd,ok,1.688,437.932489,0.067511,,0,438,0,0,0
438.425291,1,C29H58S,100,438.425374,0.2,-3.6,475.9,3.5,odd,ok,2,437.935741,0.064259,575453,0,438,0,0,0.034
,1,C29H58S,100,438.425374,0.2,-3.6,475.9,3.5,odd,ok,2,437.935741,0.064259,,0,438,0,0,0.034
,1,C29H58S,100,438.425374,0.2,-3.6,475.9,3.5,odd,ok,2,437.935741,0.064259,,0,438,0,0,0.034
,1,C29H58S,100,438.425374,0.2,-3.6,475.9,3.5,odd,ok,2,437.935741,0.064259,,0,438,0,0,0.034
,1,C29H58S,100,438.425374,0.2,-3.6,475.9,3.5,odd,ok,2,437.935741,0.064259,,0,438,0,0,0.034
,1,C29H58S,100,438.425374,0.2,-3.6,475.9,3.5,odd,ok,2,437.935741,0.064259,,0,438,0,0,0.034
439.417197,1,C31H53N,100,439.417252,0.1,0.1,n.a.,6.5,odd,ok,1.71,438.92654,0.07346,407879,0.032,439,0,0,0
,1,C31H53N,100,439.417252,0.1,0.1,n.a.,6.5,odd,ok,1.71,438.92654,0.07346,,0.032,439,0,0,0
,1,C31H53N,100,439.417252,0.1,0.1,n.a.,6.5,odd,ok,1.71,438.92654,0.07346,,0.032,439,0,0,0
,1,C31H53N,100,439.417252,0.1,0.1,n.a.,6.5,odd,ok,1.71,438.92654,0.07346,,0.032,439,0,0,0
,1,C31H53N,100,439.417252,0.1,0.1,n.a.,6.5,odd,ok,1.71,438.92654,0.07346,,0.032,439,0,0,0
,1,C31H53N,100,439.417252,0.1,0.1,n.a.,6.5,odd,ok,1.71,438.92654,0.07346,,0.032,439,0,0,0
,1,C31H53N,100,439.417252,0.1,0.1,n.a.,6.5,odd,ok,1.71,438.92654,0.07346,,0.032,439,0,0,0
440.437663,1,C32H56,100,440.437653,0,0,35.6,5.5,odd,ok,1.75,439.945866,0.054134,1803045,0,440,0,0,0
,1,C32H56,100,440.437653,0,0,35.6,5.5,odd,ok,1.75,439.945866,0.054134,,0,440,0,0,0
,1,C32H56,100,440.437653,0,0,35.6,5.5,odd,ok,1.75,439.945866,0.054134,,0,440,0,0,0
,1,C32H56,100,440.437653,0,0,35.6,5.5,odd,ok,1.75,439.945866,0.054134,,0,440,0,0,0
,1,C32H56,100,440.437653,0,0,35.6,5.5,odd,ok,1.75,439.945866,0.054134,,0,440,0,0,0
,1,C32H56,100,440.437653,0,0,35.6,5.5,odd,ok,1.75,439.945866,0.054134,,0,440,0,0,0
440.44086,1,C29H60S,100,440.441025,0.4,-1.5,474.8,2.5,odd,ok,2.069,439.94906,0.05094,622702,0,440,0,0,0.034
,1,C29H60S,100,440.441025,0.4,-1.5,474.8,2.5,odd,ok,2.069,439.94906,0.05094,,0,440,0,0,0.034
,1,C29H60S,100,440.441025,0.4,-1.5,474.8,2.5,odd,ok,2.069,439.94906,0.05094,,0,440,0,0,0.034
,1,C29H60S,100,440.441025,0.4,-1.5,474.8,2.5,odd,ok,2.069,439.94906,0.05094,,0,440,0,0,0.034
,1,C29H60S,100,440.441025,0.4,-1.5,474.8,2.5,odd,ok,2.069,439.94906,0.05094,,0,440,0,0,0.034
,1,C29H60S,100,440.441025,0.4,-1.5,474.8,2.5,odd,ok,2.069,439.94906,0.05094,,0,440,0,0,0.034
441.432916,1,C31H55N,100,441.432902,0,0,n.a.,5.5,odd,ok,1.774,440.940008,0.059992,502639,0.032,441,0,0,0
,1,C31H55N,100,441.432902,0,0,n.a.,5.5,odd,ok,1.774,440.940008,0.059992,,0.032,441,0,0,0
,1,C31H55N,100,441.432902,0,0,n.a.,5.5,odd,ok,1.774,440.940008,0.059992,,0.032,441,0,0,0
,1,C31H55N,100,441.432902,0,0,n.a.,5.5,odd,ok,1.774,440.940008,0.059992,,0.032,441,0,0,0
,1,C31H55N,100,441.432902,0,0,n.a.,5.5,odd,ok,1.774,440.940008,0.059992,,0.032,441,0,0,0
,1,C31H55N,100,441.432902,0,0,n.a.,5.5,odd,ok,1.774,440.940008,0.059992,,0.032,441,0,0,0
,1,C31H55N,100,441.432902,0,0,n.a.,5.5,odd,ok,1.774,440.940008,0.059992,,0.032,441,0,0,0
442.359643,1,C33H46,100,442.359403,-0.5,-3.7,526.1,11.5,odd,ok,1.394,441.8657,0.1343,403383,0,442,0,0,0
,1,C33H46,100,442.359403,-0.5,-3.7,526.1,11.5,odd,ok,1.394,441.8657,0.1343,,0,442,0,0,0
,1,C33H46,100,442.359403,-0.5,-3.7,526.1,11.5,odd,ok,1.394,441.8657,0.1343,,0,442,0,0,0
,1,C33H46,100,442.359403,-0.5,-3.7,526.1,11.5,odd,ok,1.394,441.8657,0.1343,,0,442,0,0,0
,1,C33H46,100,442.359403,-0.5,-3.7,526.1,11.5,odd,ok,1.394,441.8657,0.1343,,0,442,0,0,0
,1,C33H46,100,442.359403,-0.5,-3.7,526.1,11.5,odd,ok,1.394,441.8657,0.1343,,0,442,0,0,0
,1,C33H46,100,442.359403,-0.5,-3.7,526.1,11.5,odd,ok,1.394,441.8657,0.1343,,0,442,0,0,0
442.362769,1,C30H50S,100,442.362774,0,-1.4,406.7,8.5,odd,ok,1.667,441.868823,0.131177,361436,0,442,0,0,0.033
,1,C22H46N6O3,0.35,442.362591,-0.4,-1.8,438.4,3.5,odd,ok,2.091,441.868823,0.131177,,0.273,442,0.136,0.5,0
,1,C30H50S,100,442.362774,0,-1.4,406.7,8.5,odd,ok,1.667,441.868823,0.131177,,0,442,0,0,0.033
,1,C30H50S,100,442.362774,0,-1.4,406.7,8.5,odd,ok,1.667,441.868823,0.131177,,0,442,0,0,0.033
,1,C30H50S,100,442.362774,0,-1.4,406.7,8.5,odd,ok,1.667,441.868823,0.131177,,0,442,0,0,0.033
,1,C30H50S,100,442.362774,0,-1.4,406.7,8.5,odd,ok,1.667,441.868823,0.131177,,0,442,0,0,0.033
,1,C30H50S,100,442.362774,0,-1.4,406.7,8.5,odd,ok,1.667,441.868823,0.131177,,0,442,0,0,0.033
442.453376,1,C32H58,100,442.453303,-0.2,0,51.3,4.5,odd,ok,1.813,441.959329,0.040671,1777801,0,442,0,0,0
,1,C32H58,100,442.453303,-0.2,0,51.3,4.5,odd,ok,1.813,441.959329,0.040671,,0,442,0,0,0
,1,C32H58,100,442.453303,-0.2,0,51.3,4.5,odd,ok,1.813,441.959329,0.040671,,0,442,0,0,0
,1,C32H58,100,442.453303,-0.2,0,51.3,4.5,odd,ok,1.813,441.959329,0.040671,,0,442,0,0,0
,1,C32H58,100,442.453303,-0.2,0,51.3,4.5,odd,ok,1.813,441.959329,0.040671,,0,442,0,0,0
,1,C32H58,100,442.453303,-0.2,0,51.3,4.5,odd,ok,1.813,441.959329,0.040671,,0,442,0,0,0
442.45646,1,C29H62S,100,442.456675,0.5,-1.4,504.8,1.5,odd,ok,2.138,441.962409,0.037591,405200,0,442,0,0,0.034
,1,C29H62S,100,442.456675,0.5,-1.4,504.8,1.5,odd,ok,2.138,441.962409,0.037591,,0,442,0,0,0.034
,1,C29H62S,100,442.456675,0.5,-1.4,504.8,1.5,odd,ok,2.138,441.962409,0.037591,,0,442,0,0,0.034
,1,C29H62S,100,442.456675,0.5,-1.4,504.8,1.5,odd,ok,2.138,441.962409,0.037591,,0,442,0,0,0.034
,1,C29H62S,100,442.456675,0.5,-1.4,504.8,1.5,odd,ok,2.138,441.962409,0.037591,,0,442,0,0,0.034
,1,C29H62S,100,442.456675,0.5,-1.4,504.8,1.5,odd,ok,2.138,441.962409,0.037591,,0,442,0,0,0.034
444.375105,1,C33H48,100,444.375053,-0.1,-0.1,n.a.,10.5,odd,ok,1.455,443.878912,0.121088,589255,0,444,0,0,0
,1,C33H48,100,444.375053,-0.1,-0.1,n.a.,10.5,odd,ok,1.455,443.878912,0.121088,,0,444,0,0,0
,1,C33H48,100,444.375053,-0.1,-0.1,n.a.,10.5,odd,ok,1.455,443.878912,0.121088,,0,444,0,0,0
,1,C33H48,100,444.375053,-0.1,-0.1,n.a.,10.5,odd,ok,1.455,443.878912,0.121088,,0,444,0,0,0
,1,C33H48,100,444.375053,-0.1,-0.1,n.a.,10.5,odd,ok,1.455,443.878912,0.121088,,0,444,0,0,0
,1,C33H48,100,444.375053,-0.1,-0.1,n.a.,10.5,odd,ok,1.455,443.878912,0.121088,,0,444,0,0,0
444.378467,1,C30H52S,100,444.378424,-0.1,-1.5,388.5,7.5,odd,ok,1.733,443.88227,0.11773,509149,0,444,0,0,0.033
,1,C30H52S,100,444.378424,-0.1,-1.5,388.5,7.5,odd,ok,1.733,443.88227,0.11773,,0,444,0,0,0.033
,1,C30H52S,100,444.378424,-0.1,-1.5,388.5,7.5,odd,ok,1.733,443.88227,0.11773,,0,444,0,0,0.033
,1,C22H48N6O3,0.56,444.378241,-0.5,-1.8,418.8,2.5,odd,ok,2.182,443.88227,0.11773,,0.273,444,0.136,0.5,0
,1,C30H52S,100,444.378424,-0.1,-1.5,388.5,7.5,odd,ok,1.733,443.88227,0.11773,,0,444,0,0,0.033
,1,C30H52S,100,444.378424,-0.1,-1.5,388.5,7.5,odd,ok,1.733,443.88227,0.11773,,0,444,0,0,0.033
,1,C30H52S,100,444.378424,-0.1,-1.5,388.5,7.5,odd,ok,1.733,443.88227,0.11773,,0,444,0,0,0.033
444.469021,1,C32H60,100,444.468953,-0.2,1.2,77.7,3.5,odd,ok,1.875,443.972723,0.027277,1993505,0,444,0,0,0
,1,C32H60,100,444.468953,-0.2,1.2,77.7,3.5,odd,ok,1.875,443.972723,0.027277,,0,444,0,0,0
,1,C32H60,100,444.468953,-0.2,1.2,77.7,3.5,odd,ok,1.875,443.972723,0.027277,,0,444,0,0,0
,1,C32H60,100,444.468953,-0.2,1.2,77.7,3.5,odd,ok,1.875,443.972723,0.027277,,0,444,0,0,0
,1,C32H60,100,444.468953,-0.2,1.2,77.7,3.5,odd,ok,1.875,443.972723,0.027277,,0,444,0,0,0
,1,C32H60,100,444.468953,-0.2,1.2,77.7,3.5,odd,ok,1.875,443.972723,0.027277,,0,444,0,0,0
445.213874,1,C15H41O10S2,100,445.213566,-0.7,-0.2,n.a.,0,even,ok,2.733,444.716744,0.283256,1069091,0,445,0.667,0,0.133
,2,C22H31N5O3S,98.6,445.214212,0.8,0.2,n.a.,12.5,odd,ok,1.409,444.716744,0.283256,,0.227,445,0.136,0.6,0.045
,1,C22H31N5O3S,98.6,445.214212,0.8,0.2,n.a.,12.5,odd,ok,1.409,444.716744,0.283256,,0.227,445,0.136,0.6,0.045
,2,C28H25N6,61.24,445.213521,-0.8,-0.3,n.a.,20,even,ok,0.893,444.716744,0.283256,,0.214,445,0,0,0
,1,C15H41O10S2,100,445.213566,-0.7,-0.2,n.a.,0,even,ok,2.733,444.716744,0.283256,,0,445,0.667,0,0.133
,2,C22H31N5O3S,98.6,445.214212,0.8,0.2,n.a.,12.5,odd,ok,1.409,444.716744,0.283256,,0.227,445,0.136,0.6,0.045
,1,C15H33N4O11,79.98,445.214034,0.4,0.1,n.a.,2,even,ok,2.2,444.716744,0.283256,,0.267,445,0.733,2.75,0
,2,C15H41O10S2,100,445.213566,-0.7,-0.2,n.a.,0,even,ok,2.733,444.716744,0.283256,,0,445,0.667,0,0.133
,3,C22H31N5O3S,98.6,445.214212,0.8,0.2,n.a.,12.5,odd,ok,1.409,444.716744,0.283256,,0.227,445,0.136,0.6,0.045
,1,C15H41O10S2,100,445.213566,-0.7,-0.2,n.a.,0,even,ok,2.733,444.716744,0.283256,,0,445,0.667,0,0.133
,2,C22H31N5O3S,98.6,445.214212,0.8,0.2,n.a.,12.5,odd,ok,1.409,444.716744,0.283256,,0.227,445,0.136,0.6,0.045
,1,C15H33N4O11,79.98,445.214034,0.4,0.1,n.a.,2,even,ok,2.2,444.716744,0.283256,,0.267,445,0.733,2.75,0
,2,C15H41O10S2,100,445.213566,-0.7,-0.2,n.a.,0,even,ok,2.733,444.716744,0.283256,,0,445,0.667,0,0.133
,3,C22H31N5O3S,98.6,445.214212,0.8,0.2,n.a.,12.5,odd,ok,1.409,444.716744,0.283256,,0.227,445,0.136,0.6,0.045
,1,C15H41O10S2,100,445.213566,-0.7,-0.2,n.a.,0,even,ok,2.733,444.716744,0.283256,,0,445,0.667,0,0.133
,2,C22H31N5O3S,98.6,445.214212,0.8,0.2,n.a.,12.5,odd,ok,1.409,444.716744,0.283256,,0.227,445,0.136,0.6,0.045
446.390719,1,C33H50,100,446.390703,0,0,n.a.,9.5,odd,ok,1.515,445.892275,0.107725,652518,0,446,0,0,0
,1,C33H50,100,446.390703,0,0,n.a.,9.5,odd,ok,1.515,445.892275,0.107725,,0,446,0,0,0
,1,C33H50,100,446.390703,0,0,n.a.,9.5,odd,ok,1.515,445.892275,0.107725,,0,446,0,0,0
,1,C33H50,100,446.390703,0,0,n.a.,9.5,odd,ok,1.515,445.892275,0.107725,,0,446,0,0,0
,1,C33H50,100,446.390703,0,0,n.a.,9.5,odd,ok,1.515,445.892275,0.107725,,0,446,0,0,0
,1,C33H50,100,446.390703,0,0,n.a.,9.5,odd,ok,1.515,445.892275,0.107725,,0,446,0,0,0
446.394086,1,C22H50N6O3,0.15,446.393891,-0.4,-1.8,471.8,1.5,odd,ok,2.273,445.895638,0.104362,356156,0.273,446,0.136,0.5,0
,1,C30H54S,100,446.394074,0,-1.4,437.5,6.5,odd,ok,1.8,445.895638,0.104362,,0,446,0,0,0.033
,1,C30H54S,100,446.394074,0,-1.4,437.5,6.5,odd,ok,1.8,445.895638,0.104362,,0,446,0,0,0.033
,1,C30H54S,100,446.394074,0,-1.4,437.5,6.5,odd,ok,1.8,445.895638,0.104362,,0,446,0,0,0.033
,1,C30H54S,100,446.394074,0,-1.4,437.5,6.5,odd,ok,1.8,445.895638,0.104362,,0,446,0,0,0.033
,1,C30H54S,100,446.394074,0,-1.4,437.5,6.5,odd,ok,1.8,445.895638,0.104362,,0,446,0,0,0.033
,1,C30H54S,100,446.394074,0,-1.4,437.5,6.5,odd,ok,1.8,445.895638,0.104362,,0,446,0,0,0.033
446.472251,1,C31H60N,100,446.472027,-0.5,-0.8,531.9,3,even,ok,1.935,445.973716,0.026284,353860,0.032,446,0,0,0
,1,C31H60N,100,446.472027,-0.5,-0.8,531.9,3,even,ok,1.935,445.973716,0.026284,,0.032,446,0,0,0
,1,C31H60N,100,446.472027,-0.5,-0.8,531.9,3,even,ok,1.935,445.973716,0.026284,,0.032,446,0,0,0
,1,C31H60N,100,446.472027,-0.5,-0.8,531.9,3,even,ok,1.935,445.973716,0.026284,,0.032,446,0,0,0
,1,C31H60N,100,446.472027,-0.5,-0.8,531.9,3,even,ok,1.935,445.973716,0.026284,,0.032,446,0,0,0
,1,C31H60N,100,446.472027,-0.5,-0.8,531.9,3,even,ok,1.935,445.973716,0.026284,,0.032,446,0,0,0
,1,C31H60N,100,446.472027,-0.5,-0.8,531.9,3,even,ok,1.935,445.973716,0.026284,,0.032,446,0,0,0
446.484649,1,C32H62,100,446.484603,-0.1,-3.5,292,2.5,odd,ok,1.938,445.9861,0.0139,1708578,0,446,0,0,0
,1,C32H62,100,446.484603,-0.1,-3.5,292,2.5,odd,ok,1.938,445.9861,0.0139,,0,446,0,0,0
,1,C32H62,100,446.484603,-0.1,-3.5,292,2.5,odd,ok,1.938,445.9861,0.0139,,0,446,0,0,0
,1,C32H62,100,446.484603,-0.1,-3.5,292,2.5,odd,ok,1.938,445.9861,0.0139,,0,446,0,0,0
,1,C32H62,100,446.484603,-0.1,-3.5,292,2.5,odd,ok,1.938,445.9861,0.0139,,0,446,0,0,0
,1,C32H62,100,446.484603,-0.1,-3.5,292,2.5,odd,ok,1.938,445.9861,0.0139,,0,446,0,0,0
447.479844,1,C31H61N,100,447.479852,0,0,n.a.,2.5,odd,ok,1.968,446.980184,0.019816,428003,0.032,447,0,0,0
,1,C31H61N,100,447.479852,0,0,n.a.,2.5,odd,ok,1.968,446.980184,0.019816,,0.032,447,0,0,0
,1,C31H61N,100,447.479852,0,0,n.a.,2.5,odd,ok,1.968,446.980184,0.019816,,0.032,447,0,0,0
,1,C31H61N,100,447.479852,0,0,n.a.,2.5,odd,ok,1.968,446.980184,0.019816,,0.032,447,0,0,0
,1,C31H61N,100,447.479852,0,0,n.a.,2.5,odd,ok,1.968,446.980184,0.019816,,0.032,447,0,0,0
,1,C31H61N,100,447.479852,0,0,n.a.,2.5,odd,ok,1.968,446.980184,0.019816,,0.032,447,0,0,0
,1,C31H61N,100,447.479852,0,0,n.a.,2.5,odd,ok,1.968,446.980184,0.019816,,0.032,447,0,0,0
448.406363,1,C33H52,100,448.406353,0,0,n.a.,8.5,odd,ok,1.576,447.905668,0.094332,839457,0,448,0,0,0
,1,C33H52,100,448.406353,0,0,n.a.,8.5,odd,ok,1.576,447.905668,0.094332,,0,448,0,0,0
,1,C33H52,100,448.406353,0,0,n.a.,8.5,odd,ok,1.576,447.905668,0.094332,,0,448,0,0,0
,1,C33H52,100,448.406353,0,0,n.a.,8.5,odd,ok,1.576,447.905668,0.094332,,0,448,0,0,0
,1,C33H52,100,448.406353,0,0,n.a.,8.5,odd,ok,1.576,447.905668,0.094332,,0,448,0,0,0
,1,C33H52,100,448.406353,0,0,n.a.,8.5,odd,ok,1.576,447.905668,0.094332,,0,448,0,0,0
,1,C33H52,100,448.406353,0,0,n.a.,8.5,odd,ok,1.576,447.905668,0.094332,,0,448,0,0,0
448.40956,1,C30H56S,100,448.409724,0.4,-1.3,437.1,5.5,odd,ok,1.867,447.908861,0.091139,444696,0,448,0,0,0.033
,1,C30H56S,100,448.409724,0.4,-1.3,437.1,5.5,odd,ok,1.867,447.908861,0.091139,,0,448,0,0,0.033
,1,C22H52N6O3,0.17,448.409541,0,-1.7,471.3,0.5,odd,ok,2.364,447.908861,0.091139,,0.273,448,0.136,0.5,0
,1,C30H56S,100,448.409724,0.4,-1.3,437.1,5.5,odd,ok,1.867,447.908861,0.091139,,0,448,0,0,0.033
,1,C30H56S,100,448.409724,0.4,-1.3,437.1,5.5,odd,ok,1.867,447.908861,0.091139,,0,448,0,0,0.033
,1,C30H56S,100,448.409724,0.4,-1.3,437.1,5.5,odd,ok,1.867,447.908861,0.091139,,0,448,0,0,0.033
,1,C30H56S,100,448.409724,0.4,-1.3,437.1,5.5,odd,ok,1.867,447.908861,0.091139,,0,448,0,0,0.033
448.500223,1,C32H64,100,448.500253,0.1,0,69.7,1.5,odd,ok,2,447.999424,0.000576,1095719,0,448,0,0,0
,1,C32H64,100,448.500253,0.1,0,69.7,1.5,odd,ok,2,447.999424,0.000576,,0,448,0,0,0
,1,C32H64,100,448.500253,0.1,0,69.7,1.5,odd,ok,2,447.999424,0.000576,,0,448,0,0,0
,1,C32H64,100,448.500253,0.1,0,69.7,1.5,odd,ok,2,447.999424,0.000576,,0,448,0,0,0
,1,C32H64,100,448.500253,0.1,0,69.7,1.5,odd,ok,2,447.999424,0.000576,,0,448,0,0,0
,1,C32H64,100,448.500253,0.1,0,69.7,1.5,odd,ok,2,447.999424,0.000576,,0,448,0,0,0
450.422135,1,C33H54,100,450.422003,-0.3,-3.8,500.2,7.5,odd,ok,1.636,449.91919,0.08081,1042743,0,450,0,0,0
,1,C33H54,100,450.422003,-0.3,-3.8,500.2,7.5,odd,ok,1.636,449.91919,0.08081,,0,450,0,0,0
,1,C33H54,100,450.422003,-0.3,-3.8,500.2,7.5,odd,ok,1.636,449.91919,0.08081,,0,450,0,0,0
,1,C33H54,100,450.422003,-0.3,-3.8,500.2,7.5,odd,ok,1.636,449.91919,0.08081,,0,450,0,0,0
,1,C33H54,100,450.422003,-0.3,-3.8,500.2,7.5,odd,ok,1.636,449.91919,0.08081,,0,450,0,0,0
,1,C33H54,100,450.422003,-0.3,-3.8,500.2,7.5,odd,ok,1.636,449.91919,0.08081,,0,450,0,0,0
450.425168,1,C30H58S,100,450.425374,0.5,-3.4,479.9,4.5,odd,ok,1.933,449.922219,0.077781,418149,0,450,0,0,0.033
,1,C30H58S,100,450.425374,0.5,-3.4,479.9,4.5,odd,ok,1.933,449.922219,0.077781,,0,450,0,0,0.033
,1,C30H58S,100,450.425374,0.5,-3.4,479.9,4.5,odd,ok,1.933,449.922219,0.077781,,0,450,0,0,0.033
,1,C30H58S,100,450.425374,0.5,-3.4,479.9,4.5,odd,ok,1.933,449.922219,0.077781,,0,450,0,0,0.033
,1,C30H58S,100,450.425374,0.5,-3.4,479.9,4.5,odd,ok,1.933,449.922219,0.077781,,0,450,0,0,0.033
,1,C30H58S,100,450.425374,0.5,-3.4,479.9,4.5,odd,ok,1.933,449.922219,0.077781,,0,450,0,0,0.033
450.516011,1,C32H66,100,450.515904,-0.2,-3.5,389.4,0.5,odd,ok,2.063,450.012961,-0.012961,704367,0,450,0,0,0
,1,C32H66,100,450.515904,-0.2,-3.5,389.4,0.5,odd,ok,2.063,450.012961,-0.012961,,0,450,0,0,0
,1,C32H66,100,450.515904,-0.2,-3.5,389.4,0.5,odd,ok,2.063,450.012961,-0.012961,,0,450,0,0,0
,1,C32H66,100,450.515904,-0.2,-3.5,389.4,0.5,odd,ok,2.063,450.012961,-0.012961,,0,450,0,0,0
,1,C32H66,100,450.515904,-0.2,-3.5,389.4,0.5,odd,ok,2.063,450.012961,-0.012961,,0,450,0,0,0
,1,C32H66,100,450.515904,-0.2,-3.5,389.4,0.5,odd,ok,2.063,450.012961,-0.012961,,0,450,0,0,0
452.437644,1,C33H56,100,452.437653,0,-3.9,496.9,6.5,odd,ok,1.697,451.932448,0.067552,1164571,0,452,0,0,0
,1,C33H56,100,452.437653,0,-3.9,496.9,6.5,odd,ok,1.697,451.932448,0.067552,,0,452,0,0,0
,1,C33H56,100,452.437653,0,-3.9,496.9,6.5,odd,ok,1.697,451.932448,0.067552,,0,452,0,0,0
,1,C33H56,100,452.437653,0,-3.9,496.9,6.5,odd,ok,1.697,451.932448,0.067552,,0,452,0,0,0
,1,C33H56,100,452.437653,0,-3.9,496.9,6.5,odd,ok,1.697,451.932448,0.067552,,0,452,0,0,0
,1,C33H56,100,452.437653,0,-3.9,496.9,6.5,odd,ok,1.697,451.932448,0.067552,,0,452,0,0,0
452.441084,1,C30H60S,100,452.441025,-0.1,-3.8,493.2,3.5,odd,ok,2,451.935884,0.064116,406272,0,452,0,0,0.033
,1,C30H60S,100,452.441025,-0.1,-3.8,493.2,3.5,odd,ok,2,451.935884,0.064116,,0,452,0,0,0.033
,1,C30H60S,100,452.441025,-0.1,-3.8,493.2,3.5,odd,ok,2,451.935884,0.064116,,0,452,0,0,0.033
,1,C30H60S,100,452.441025,-0.1,-3.8,493.2,3.5,odd,ok,2,451.935884,0.064116,,0,452,0,0,0.033
