Meas. m/z,#,Ion Formula,Score,m/z,err [ppm],Mean err [ppm],mSigma,rdb,e¯ Conf,N-Rule,KM [CH2],KMD [CH2],NKM [CH2],I,H/C,N/C,O/C,O/N,S/C,rdb
436.40954,1,C29H56S,100,436.409724,0.4,-3.6,500.8,4.5,odd,ok,435.922241,0.077759,436,475412,1.931,0,0,0,0.034,4.5
,1,C29H56S,100,436.409724,0.4,-3.6,500.8,4.5,odd,ok,435.922241,0.077759,436,,1.931,0,0,0,0.034,4.5
,1,C29H56S,100,436.409724,0.4,-3.6,500.8,4.5,odd,ok,435.922241,0.077759,436,,1.931,0,0,0,0.034,4.5
,1,C29H56S,100,436.409724,0.4,-3.6,500.8,4.5,odd,ok,435.922241,0.077759,436,,1.931,0,0,0,0.034,4.5
,1,C29H56S,100,436.409724,0.4,-3.6,500.8,4.5,odd,ok,435.922241,0.077759,436,,1.931,0,0,0,0.034,4.5
,1,C29H56S,100,436.409724,0.4,-3.6,500.8,4.5,odd,ok,435.922241,0.077759,436,,1.931,0,0,0,0.034,4.5
436.500189,1,C31H64,100,436.500253,0.1,0,45.7,0.5,odd,ok,436.012789,-0.012789,436,1081983,2.065,0,0,0,0,0.5
,1,C31H64,100,436.500253,0.1,0,45.7,0.5,odd,ok,436.012789,-0.012789,436,,2.065,0,0,0,0,0.5
,1,C31H64,100,436.500253,0.1,0,45.7,0.5,odd,ok,436.012789,-0.012789,436,,2.065,0,0,0,0,0.5
,1,C31H64,100,436.500253,0.1,0,45.7,0.5,odd,ok,436.012789,-0.012789,436,,2.065,0,0,0,0,0.5
,1,C31H64,100,436.500253,0.1,0,45.7,0.5,odd,ok,436.012789,-0.012789,436,,2.065,0,0,0,0,0.5
,1,C31H64,100,436.500253,0.1,0,45.7,0.5,odd,ok,436.012789,-0.012789,436,,2.065,0,0,0,0,0.5
437.401606,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,436.9132,0.0868,437,746985,1.645,0.032,0,0,0,7.5
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,436.9132,0.0868,437,,1.645,0.032,0,0,0,7.5
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,436.9132,0.0868,437,,1.645,0.032,0,0,0,7.5
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,436.9132,0.0868,437,,1.645,0.032,0,0,0,7.5
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,436.9132,0.0868,437,,1.645,0.032,0,0,0,7.5
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,436.9132,0.0868,437,,1.645,0.032,0,0,0,7.5
,1,C31H51N,100,437.401602,0,0,n.a.,7.5,odd,ok,436.9132,0.0868,437,,1.645,0.032,0,0,0,7.5
438.422033,1,C32H54,100,438.422003,-0.1,1.1,199.6,6.5,odd,ok,437.932487,0.067513,438,2022970,1.688,0,0,0,0,6.5
,1,C32H54,100,438.422003,-0.1,1.1,199.6,6.5,odd,ok,437.932487,0.067513,438,,1.688,0,0,0,0,6.5
,1,C32H54,100,438.422003,-0.1,1.1,199.6,6.5,odd,ok,437.932487,0.067513,438,,1.688,0,0,0,0,6.5
,1,C32H54,100,438.422003,-0.1,1.1,199.6,6.5,odd,ok,437.932487,0.067513,438,,1.688,0,0,0,0,6.5
,1,C32H54,100,438.422003,-0.1,1.1,199.6,6.5,odd,ok,437.932487,0.067513,438,,1.688,0,0,0,0,6.5
,1,C32H54,100,438.422003,-0.1,1.1,199.6,6.5,odd,ok,437.932487,0.067513,438,,1.688,0,0,0,0,6.5
,1,C32H54,100,438.422003,-0.1,1.1,199.6,6.5,odd,ok,437.932487,0.067513,438,,1.688,0,0,0,0,6.5
438.4253,1,C29H58S,100,438.425374,0.2,-4.7,500.2,3.5,odd,ok,437.935751,0.064249,438,626591,2,0,0,0,0.034,3.5
,1,C29H58S,100,438.425374,0.2,-4.7,500.2,3.5,odd,ok,437.935751,0.064249,438,,2,0,0,0,0.034,3.5
,1,C29H58S,100,438.425374,0.2,-4.7,500.2,3.5,odd,ok,437.935751,0.064249,438,,2,0,0,0,0.034,3.5
,1,C29H58S,100,438.425374,0.2,-4.7,500.2,3.5,odd,ok,437.935751,0.064249,438,,2,0,0,0,0.034,3.5
,1,C29H58S,100,438.425374,0.2,-4.7,500.2,3.5,odd,ok,437.935751,0.064249,438,,2,0,0,0,0.034,3.5
,1,C29H58S,100,438.425374,0.2,-4.7,500.2,3.5,odd,ok,437.935751,0.064249,438,,2,0,0,0,0.034,3.5
439.417271,1,C31H53N,100,439.417252,0,-0.6,379.9,6.5,odd,ok,438.926613,0.073387,439,584510,1.71,0.032,0,0,0,6.5
,1,C31H53N,100,439.417252,0,-0.6,379.9,6.5,odd,ok,438.926613,0.073387,439,,1.71,0.032,0,0,0,6.5
,1,C31H53N,100,439.417252,0,-0.6,379.9,6.5,odd,ok,438.926613,0.073387,439,,1.71,0.032,0,0,0,6.5
,1,C31H53N,100,439.417252,0,-0.6,379.9,6.5,odd,ok,438.926613,0.073387,439,,1.71,0.032,0,0,0,6.5
,1,C31H53N,100,439.417252,0,-0.6,379.9,6.5,odd,ok,438.926613,0.073387,439,,1.71,0.032,0,0,0,6.5
,1,C31H53N,100,439.417252,0,-0.6,379.9,6.5,odd,ok,438.926613,0.073387,439,,1.71,0.032,0,0,0,6.5
,1,C31H53N,100,439.417252,0,-0.6,379.9,6.5,odd,ok,438.926613,0.073387,439,,1.71,0.032,0,0,0,6.5
440.437653,1,C32H56,100,440.437653,0,1.3,80.5,5.5,odd,ok,439.945856,0.054144,440,1919268,1.75,0,0,0,0,5.5
,1,C32H56,100,440.437653,0,1.3,80.5,5.5,odd,ok,439.945856,0.054144,440,,1.75,0,0,0,0,5.5
,1,C32H56,100,440.437653,0,1.3,80.5,5.5,odd,ok,439.945856,0.054144,440,,1.75,0,0,0,0,5.5
,1,C32H56,100,440.437653,0,1.3,80.5,5.5,odd,ok,439.945856,0.054144,440,,1.75,0,0,0,0,5.5
,1,C32H56,100,440.437653,0,1.3,80.5,5.5,odd,ok,439.945856,0.054144,440,,1.75,0,0,0,0,5.5
,1,C32H56,100,440.437653,0,1.3,80.5,5.5,odd,ok,439.945856,0.054144,440,,1.75,0,0,0,0,5.5
,1,C32H56,100,440.437653,0,1.3,80.5,5.5,odd,ok,439.945856,0.054144,440,,1.75,0,0,0,0,5.5
440.440708,1,C29H60S,100,440.441025,0.7,-4.6,513.1,2.5,odd,ok,439.948908,0.051092,440,491505,2.069,0,0,0,0.034,2.5
,1,C29H60S,100,440.441025,0.7,-4.6,513.1,2.5,odd,ok,439.948908,0.051092,440,,2.069,0,0,0,0.034,2.5
,1,C29H60S,100,440.441025,0.7,-4.6,513.1,2.5,odd,ok,439.948908,0.051092,440,,2.069,0,0,0,0.034,2.5
,1,C29H60S,100,440.441025,0.7,-4.6,513.1,2.5,odd,ok,439.948908,0.051092,440,,2.069,0,0,0,0.034,2.5
,1,C29H60S,100,440.441025,0.7,-4.6,513.1,2.5,odd,ok,439.948908,0.051092,440,,2.069,0,0,0,0.034,2.5
,1,C29H60S,100,440.441025,0.7,-4.6,513.1,2.5,odd,ok,439.948908,0.051092,440,,2.069,0,0,0,0.034,2.5
441.432854,1,C31H55N,100,441.432902,0.1,-0.6,282.3,5.5,odd,ok,440.939946,0.060054,441,768149,1.774,0.032,0,0,0,5.5
,1,C31H55N,100,441.432902,0.1,-0.6,282.3,5.5,odd,ok,440.939946,0.060054,441,,1.774,0.032,0,0,0,5.5
,1,C31H55N,100,441.432902,0.1,-0.6,282.3,5.5,odd,ok,440.939946,0.060054,441,,1.774,0.032,0,0,0,5.5
,1,C31H55N,100,441.432902,0.1,-0.6,282.3,5.5,odd,ok,440.939946,0.060054,441,,1.774,0.032,0,0,0,5.5
,1,C31H55N,100,441.432902,0.1,-0.6,282.3,5.5,odd,ok,440.939946,0.060054,441,,1.774,0.032,0,0,0,5.5
,1,C31H55N,100,441.432902,0.1,-0.6,282.3,5.5,odd,ok,440.939946,0.060054,441,,1.774,0.032,0,0,0,5.5
,1,C31H55N,100,441.432902,0.1,-0.6,282.3,5.5,odd,ok,440.939946,0.060054,441,,1.774,0.032,0,0,0,5.5
442.359454,1,C33H46,100,442.359403,-0.1,-0.1,n.a.,11.5,odd,ok,441.865512,0.134488,442,722797,1.394,0,0,0,0,11.5
,1,C33H46,100,442.359403,-0.1,-0.1,n.a.,11.5,odd,ok,441.865512,0.134488,442,,1.394,0,0,0,0,11.5
,1,C33H46,100,442.359403,-0.1,-0.1,n.a.,11.5,odd,ok,441.865512,0.134488,442,,1.394,0,0,0,0,11.5
,1,C33H46,100,442.359403,-0.1,-0.1,n.a.,11.5,odd,ok,441.865512,0.134488,442,,1.394,0,0,0,0,11.5
,1,C33H46,100,442.359403,-0.1,-0.1,n.a.,11.5,odd,ok,441.865512,0.134488,442,,1.394,0,0,0,0,11.5
,1,C33H46,100,442.359403,-0.1,-0.1,n.a.,11.5,odd,ok,441.865512,0.134488,442,,1.394,0,0,0,0,11.5
,1,C33H46,100,442.359403,-0.1,-0.1,n.a.,11.5,odd,ok,441.865512,0.134488,442,,1.394,0,0,0,0,11.5
442.362738,1,C30H50S,100,442.362774,0.1,-1.4,410.5,8.5,odd,ok,441.868791,0.131209,442,497423,1.667,0,0,0,0.033,8.5
,1,C22H46N6O3,0.32,442.362591,-0.3,-1.8,442.5,3.5,odd,ok,441.868791,0.131209,442,,2.091,0.273,0.136,0.5,0,3.5
,1,C30H50S,100,442.362774,0.1,-1.4,410.5,8.5,odd,ok,441.868791,0.131209,442,,1.667,0,0,0,0.033,8.5
,1,C30H50S,100,442.362774,0.1,-1.4,410.5,8.5,odd,ok,441.868791,0.131209,442,,1.667,0,0,0,0.033,8.5
,1,C30H50S,100,442.362774,0.1,-1.4,410.5,8.5,odd,ok,441.868791,0.131209,442,,1.667,0,0,0,0.033,8.5
,1,C30H50S,100,442.362774,0.1,-1.4,410.5,8.5,odd,ok,441.868791,0.131209,442,,1.667,0,0,0,0.033,8.5
,1,C30H50S,100,442.362774,0.1,-1.4,410.5,8.5,odd,ok,441.868791,0.131209,442,,1.667,0,0,0,0.033,8.5
442.453344,1,C32H58,100,442.453303,-0.1,1.4,79,4.5,odd,ok,441.959297,0.040703,442,2107593,1.813,0,0,0,0,4.5
,1,C32H58,100,442.453303,-0.1,1.4,79,4.5,odd,ok,441.959297,0.040703,442,,1.813,0,0,0,0,4.5
,1,C32H58,100,442.453303,-0.1,1.4,79,4.5,odd,ok,441.959297,0.040703,442,,1.813,0,0,0,0,4.5
,1,C32H58,100,442.453303,-0.1,1.4,79,4.5,odd,ok,441.959297,0.040703,442,,1.813,0,0,0,0,4.5
,1,C32H58,100,442.453303,-0.1,1.4,79,4.5,odd,ok,441.959297,0.040703,442,,1.813,0,0,0,0,4.5
,1,C32H58,100,442.453303,-0.1,1.4,79,4.5,odd,ok,441.959297,0.040703,442,,1.813,0,0,0,0,4.5
,1,C32H58,100,442.453303,-0.1,1.4,79,4.5,odd,ok,441.959297,0.040703,442,,1.813,0,0,0,0,4.5
442.45636,1,C29H62S,100,442.456675,0.7,-4.4,508.2,1.5,odd,ok,441.962309,0.037691,442,474306,2.138,0,0,0,0.034,1.5
,1,C29H62S,100,442.456675,0.7,-4.4,508.2,1.5,odd,ok,441.962309,0.037691,442,,2.138,0,0,0,0.034,1.5
,1,C29H62S,100,442.456675,0.7,-4.4,508.2,1.5,odd,ok,441.962309,0.037691,442,,2.138,0,0,0,0.034,1.5
,1,C29H62S,100,442.456675,0.7,-4.4,508.2,1.5,odd,ok,441.962309,0.037691,442,,2.138,0,0,0,0.034,1.5
,1,C29H62S,100,442.456675,0.7,-4.4,508.2,1.5,odd,ok,441.962309,0.037691,442,,2.138,0,0,0,0.034,1.5
,1,C29H62S,100,442.456675,0.7,-4.4,508.2,1.5,odd,ok,441.962309,0.037691,442,,2.138,0,0,0,0.034,1.5
443.448584,1,C31H57N,100,443.448552,-0.1,-0.6,408.1,4.5,odd,ok,442.953425,0.046575,443,605536,1.839,0.032,0,0,0,4.5
,1,C31H57N,100,443.448552,-0.1,-0.6,408.1,4.5,odd,ok,442.953425,0.046575,443,,1.839,0.032,0,0,0,4.5
,1,C31H57N,100,443.448552,-0.1,-0.6,408.1,4.5,odd,ok,442.953425,0.046575,443,,1.839,0.032,0,0,0,4.5
,1,C31H57N,100,443.448552,-0.1,-0.6,408.1,4.5,odd,ok,442.953425,0.046575,443,,1.839,0.032,0,0,0,4.5
,1,C31H57N,100,443.448552,-0.1,-0.6,408.1,4.5,odd,ok,442.953425,0.046575,443,,1.839,0.032,0,0,0,4.5
,1,C31H57N,100,443.448552,-0.1,-0.6,408.1,4.5,odd,ok,442.953425,0.046575,443,,1.839,0.032,0,0,0,4.5
,1,C31H57N,100,443.448552,-0.1,-0.6,408.1,4.5,odd,ok,442.953425,0.046575,443,,1.839,0.032,0,0,0,4.5
444.37505,1,C33H48,100,444.375053,0,0,n.a.,10.5,odd,ok,443.878857,0.121143,444,848489,1.455,0,0,0,0,10.5
,1,C33H48,100,444.375053,0,0,n.a.,10.5,odd,ok,443.878857,0.121143,444,,1.455,0,0,0,0,10.5
,1,C33H48,100,444.375053,0,0,n.a.,10.5,odd,ok,443.878857,0.121143,444,,1.455,0,0,0,0,10.5
,1,C33H48,100,444.375053,0,0,n.a.,10.5,odd,ok,443.878857,0.121143,444,,1.455,0,0,0,0,10.5
,1,C33H48,100,444.375053,0,0,n.a.,10.5,odd,ok,443.878857,0.121143,444,,1.455,0,0,0,0,10.5
,1,C33H48,100,444.375053,0,0,n.a.,10.5,odd,ok,443.878857,0.121143,444,,1.455,0,0,0,0,10.5
444.378311,1,C22H48N6O3,0.29,444.378241,-0.2,-1.7,449.3,2.5,odd,ok,443.882114,0.117886,444,572480,2.182,0.273,0.136,0.5,0,2.5
,1,C30H52S,100,444.378424,0.3,-1.4,416.7,7.5,odd,ok,443.882114,0.117886,444,,1.733,0,0,0,0.033,7.5
,1,C30H52S,100,444.378424,0.3,-1.4,416.7,7.5,odd,ok,443.882114,0.117886,444,,1.733,0,0,0,0.033,7.5
,1,C30H52S,100,444.378424,0.3,-1.4,416.7,7.5,odd,ok,443.882114,0.117886,444,,1.733,0,0,0,0.033,7.5
,1,C30H52S,100,444.378424,0.3,-1.4,416.7,7.5,odd,ok,443.882114,0.117886,444,,1.733,0,0,0,0.033,7.5
,1,C30H52S,100,444.378424,0.3,-1.4,416.7,7.5,odd,ok,443.882114,0.117886,444,,1.733,0,0,0,0.033,7.5
,1,C30H52S,100,444.378424,0.3,-1.4,416.7,7.5,odd,ok,443.882114,0.117886,444,,1.733,0,0,0,0.033,7.5
444.468959,1,C32H60,100,444.468953,0,0,29.8,3.5,odd,ok,443.972661,0.027339,444,2332803,1.875,0,0,0,0,3.5
,1,C32H60,100,444.468953,0,0,29.8,3.5,odd,ok,443.972661,0.027339,444,,1.875,0,0,0,0,3.5
,1,C32H60,100,444.468953,0,0,29.8,3.5,odd,ok,443.972661,0.027339,444,,1.875,0,0,0,0,3.5
,1,C32H60,100,444.468953,0,0,29.8,3.5,odd,ok,443.972661,0.027339,444,,1.875,0,0,0,0,3.5
,1,C32H60,100,444.468953,0,0,29.8,3.5,odd,ok,443.972661,0.027339,444,,1.875,0,0,0,0,3.5
,1,C32H60,100,444.468953,0,0,29.8,3.5,odd,ok,443.972661,0.027339,444,,1.875,0,0,0,0,3.5
,1,C32H60,100,444.468953,0,0,29.8,3.5,odd,ok,443.972661,0.027339,444,,1.875,0,0,0,0,3.5
445.213904,1,C15H41O10S2,100,445.213566,-0.8,-0.7,111.6,0,even,ok,444.716774,0.283226,445,4673871,2.733,0,0.667,0,0.133,0
,2,C22H31N5O3S,65.47,445.214212,0.7,-0.2,119.8,12.5,odd,ok,444.716774,0.283226,445,,1.409,0.227,0.136,0.6,0.045,12.5
,1,C15H41O10S2,100,445.213566,-0.8,-0.7,111.6,0,even,ok,444.716774,0.283226,445,,2.733,0,0.667,0,0.133,0
,2,C22H31N5O3S,65.47,445.214212,0.7,-0.2,119.8,12.5,odd,ok,444.716774,0.283226,445,,1.409,0.227,0.136,0.6,0.045,12.5
,1,C15H41O10S2,100,445.213566,-0.8,-0.7,111.6,0,even,ok,444.716774,0.283226,445,,2.733,0,0.667,0,0.133,0
,2,C22H31N5O3S,65.47,445.214212,0.7,-0.2,119.8,12.5,odd,ok,444.716774,0.283226,445,,1.409,0.227,0.136,0.6,0.045,12.5
,3,C15H33N4O11,16.09,445.214034,0.3,1.7,140.3,2,even,ok,444.716774,0.283226,445,,2.2,0.267,0.733,2.75,0,2
,1,C15H41O10S2,100,445.213566,-0.8,-0.7,111.6,0,even,ok,444.716774,0.283226,445,,2.733,0,0.667,0,0.133,0
,2,C22H31N5O3S,65.47,445.214212,0.7,-0.2,119.8,12.5,odd,ok,444.716774,0.283226,445,,1.409,0.227,0.136,0.6,0.045,12.5
,3,C15H33N4O11,16.09,445.214034,0.3,1.7,140.3,2,even,ok,444.716774,0.283226,445,,2.2,0.267,0.733,2.75,0,2
,1,C15H41O10S2,100,445.213566,-0.8,-0.7,111.6,0,even,ok,444.716774,0.283226,445,,2.733,0,0.667,0,0.133,0
,2,C22H31N5O3S,65.47,445.214212,0.7,-0.2,119.8,12.5,odd,ok,444.716774,0.283226,445,,1.409,0.227,0.136,0.6,0.045,12.5
,1,C22H31N5O3S,65.47,445.214212,0.7,-0.2,119.8,12.5,odd,ok,444.716774,0.283226,445,,1.409,0.227,0.136,0.6,0.045,12.5
,2,C28H25N6,1.35,445.213521,-0.9,-0.3,172.4,20,even,ok,444.716774,0.283226,445,,0.893,0.214,0,0,0,20
,1,C15H41O10S2,100,445.213566,-0.8,-0.7,111.6,0,even,ok,444.716774,0.283226,445,,2.733,0,0.667,0,0.133,0
,2,C22H31N5O3S,65.47,445.214212,0.7,-0.2,119.8,12.5,odd,ok,444.716774,0.283226,445,,1.409,0.227,0.136,0.6,0.045,12.5
445.464175,1,C31H59N,100,445.464202,0.1,0,n.a.,3.5,odd,ok,444.966766,0.033234,445,521206,1.903,0.032,0,0,0,3.5
,1,C31H59N,100,445.464202,0.1,0,n.a.,3.5,odd,ok,444.966766,0.033234,445,,1.903,0.032,0,0,0,3.5
,1,C31H59N,100,445.464202,0.1,0,n.a.,3.5,odd,ok,444.966766,0.033234,445,,1.903,0.032,0,0,0,3.5
,1,C31H59N,100,445.464202,0.1,0,n.a.,3.5,odd,ok,444.966766,0.033234,445,,1.903,0.032,0,0,0,3.5
,1,C31H59N,100,445.464202,0.1,0,n.a.,3.5,odd,ok,444.966766,0.033234,445,,1.903,0.032,0,0,0,3.5
,1,C31H59N,100,445.464202,0.1,0,n.a.,3.5,odd,ok,444.966766,0.033234,445,,1.903,0.032,0,0,0,3.5
,1,C31H59N,100,445.464202,0.1,0,n.a.,3.5,odd,ok,444.966766,0.033234,445,,1.903,0.032,0,0,0,3.5
446.213471,1,C26H30N4OS,100,446.213484,0,0.1,236.5,16.5,odd,ok,445.715225,0.284775,446,1450165,1.154,0.154,0.038,0.25,0.038,16.5
,2,C19H32N3O9,3.43,446.213306,-0.4,-0.2,265.6,6,even,ok,445.715225,0.284775,446,,1.684,0.158,0.474,3,0,6
,1,C26H30N4OS,100,446.213484,0,0.1,236.5,16.5,odd,ok,445.715225,0.284775,446,,1.154,0.154,0.038,0.25,0.038,16.5
,2,C19H32N3O9,3.43,446.213306,-0.4,-0.2,265.6,6,even,ok,445.715225,0.284775,446,,1.684,0.158,0.474,3,0,6
,1,C26H30N4OS,100,446.213484,0,0.1,236.5,16.5,odd,ok,445.715225,0.284775,446,,1.154,0.154,0.038,0.25,0.038,16.5
,2,C19H32N3O9,3.43,446.213306,-0.4,-0.2,265.6,6,even,ok,445.715225,0.284775,446,,1.684,0.158,0.474,3,0,6
,1,C26H30N4OS,100,446.213484,0,0.1,236.5,16.5,odd,ok,445.715225,0.284775,446,,1.154,0.154,0.038,0.25,0.038,16.5
,2,C19H32N3O9,3.43,446.213306,-0.4,-0.2,265.6,6,even,ok,445.715225,0.284775,446,,1.684,0.158,0.474,3,0,6
,1,C26H30N4OS,100,446.213484,0,0.1,236.5,16.5,odd,ok,445.715225,0.284775,446,,1.154,0.154,0.038,0.25,0.038,16.5
,2,C19H32N3O9,3.43,446.213306,-0.4,-0.2,265.6,6,even,ok,445.715225,0.284775,446,,1.684,0.158,0.474,3,0,6
,1,C26H30N4OS,100,446.213484,0,0.1,236.5,16.5,odd,ok,445.715225,0.284775,446,,1.154,0.154,0.038,0.25,0.038,16.5
,2,C19H32N3O9,3.43,446.213306,-0.4,-0.2,265.6,6,even,ok,445.715225,0.284775,446,,1.684,0.158,0.474,3,0,6
,1,C26H30N4OS,100,446.213484,0,0.1,236.5,16.5,odd,ok,445.715225,0.284775,446,,1.154,0.154,0.038,0.25,0.038,16.5
,2,C19H32N3O9,3.43,446.213306,-0.4,-0.2,265.6,6,even,ok,445.715225,0.284775,446,,1.684,0.158,0.474,3,0,6
446.390769,1,C33H50,100,446.390703,-0.1,-3.5,505.5,9.5,odd,ok,445.892325,0.107675,446,1050833,1.515,0,0,0,0,9.5
,1,C33H50,100,446.390703,-0.1,-3.5,505.5,9.5,odd,ok,445.892325,0.107675,446,,1.515,0,0,0,0,9.5
,1,C33H50,100,446.390703,-0.1,-3.5,505.5,9.5,odd,ok,445.892325,0.107675,446,,1.515,0,0,0,0,9.5
,1,C33H50,100,446.390703,-0.1,-3.5,505.5,9.5,odd,ok,445.892325,0.107675,446,,1.515,0,0,0,0,9.5
,1,C33H50,100,446.390703,-0.1,-3.5,505.5,9.5,odd,ok,445.892325,0.107675,446,,1.515,0,0,0,0,9.5
,1,C33H50,100,446.390703,-0.1,-3.5,505.5,9.5,odd,ok,445.892325,0.107675,446,,1.515,0,0,0,0,9.5
446.394155,1,C22H50N6O3,0.15,446.393891,-0.6,-1.9,470,1.5,odd,ok,445.895707,0.104293,446,517492,2.273,0.273,0.136,0.5,0,1.5
,1,C30H54S,100,446.394074,-0.2,-1.5,435.8,6.5,odd,ok,445.895707,0.104293,446,,1.8,0,0,0,0.033,6.5
,1,C30H54S,100,446.394074,-0.2,-1.5,435.8,6.5,odd,ok,445.895707,0.104293,446,,1.8,0,0,0,0.033,6.5
,1,C30H54S,100,446.394074,-0.2,-1.5,435.8,6.5,odd,ok,445.895707,0.104293,446,,1.8,0,0,0,0.033,6.5
,1,C30H54S,100,446.394074,-0.2,-1.5,435.8,6.5,odd,ok,445.895707,0.104293,446,,1.8,0,0,0,0.033,6.5
,1,C30H54S,100,446.394074,-0.2,-1.5,435.8,6.5,odd,ok,445.895707,0.104293,446,,1.8,0,0,0,0.033,6.5
,1,C30H54S,100,446.394074,-0.2,-1.5,435.8,6.5,odd,ok,445.895707,0.104293,446,,1.8,0,0,0,0.033,6.5
446.484605,1,C32H62,100,446.484603,0,1.4,82.8,2.5,odd,ok,445.986056,0.013944,446,1981560,1.938,0,0,0,0,2.5
,1,C32H62,100,446.484603,0,1.4,82.8,2.5,odd,ok,445.986056,0.013944,446,,1.938,0,0,0,0,2.5
,1,C32H62,100,446.484603,0,1.4,82.8,2.5,odd,ok,445.986056,0.013944,446,,1.938,0,0,0,0,2.5
,1,C32H62,100,446.484603,0,1.4,82.8,2.5,odd,ok,445.986056,0.013944,446,,1.938,0,0,0,0,2.5
,1,C32H62,100,446.484603,0,1.4,82.8,2.5,odd,ok,445.986056,0.013944,446,,1.938,0,0,0,0,2.5
,1,C32H62,100,446.484603,0,1.4,82.8,2.5,odd,ok,445.986056,0.013944,446,,1.938,0,0,0,0,2.5
,1,C32H62,100,446.484603,0,1.4,82.8,2.5,odd,ok,445.986056,0.013944,446,,1.938,0,0,0,0,2.5
447.210717,1,C35H27,33.87,447.210727,0,0,n.a.,23,even,ok,446.711357,0.288643,447,908361,0.771,0,0,0,0,23
,2,C21H37NO5S2,100,447.210767,0.1,0,n.a.,8.5,odd,ok,446.711357,0.288643,447,,1.762,0.048,0.238,5,0.095,8.5
,1,C21H37NO5S2,100,447.210767,0.1,0,n.a.,8.5,odd,ok,446.711357,0.288643,447,,1.762,0.048,0.238,5,0.095,8.5
,1,C35H27,33.87,447.210727,0,0,n.a.,23,even,ok,446.711357,0.288643,447,,0.771,0,0,0,0,23
,2,C21H37NO5S2,100,447.210767,0.1,0,n.a.,8.5,odd,ok,446.711357,0.288643,447,,1.762,0.048,0.238,5,0.095,8.5
,1,C35H27,33.87,447.210727,0,0,n.a.,23,even,ok,446.711357,0.288643,447,,0.771,0,0,0,0,23
,2,C21H37NO5S2,100,447.210767,0.1,0,n.a.,8.5,odd,ok,446.711357,0.288643,447,,1.762,0.048,0.238,5,0.095,8.5
,1,C35H27,33.87,447.210727,0,0,n.a.,23,even,ok,446.711357,0.288643,447,,0.771,0,0,0,0,23
,2,C21H37NO5S2,100,447.210767,0.1,0,n.a.,8.5,odd,ok,446.711357,0.288643,447,,1.762,0.048,0.238,5,0.095,8.5
,1,C35H27,33.87,447.210727,0,0,n.a.,23,even,ok,446.711357,0.288643,447,,0.771,0,0,0,0,23
,2,C21H37NO5S2,100,447.210767,0.1,0,n.a.,8.5,odd,ok,446.711357,0.288643,447,,1.762,0.048,0.238,5,0.095,8.5
,1,C35H27,33.87,447.210727,0,0,n.a.,23,even,ok,446.711357,0.288643,447,,0.771,0,0,0,0,23
,2,C21H37NO5S2,100,447.210767,0.1,0,n.a.,8.5,odd,ok,446.711357,0.288643,447,,1.762,0.048,0.238,5,0.095,8.5
448.406405,1,C33H52,100,448.406353,-0.1,1,229.3,8.5,odd,ok,447.90571,0.09429,448,1194966,1.576,0,0,0,0,8.5
,1,C33H52,100,448.406353,-0.1,1,229.3,8.5,odd,ok,447.90571,0.09429,448,,1.576,0,0,0,0,8.5
,1,C33H52,100,448.406353,-0.1,1,229.3,8.5,odd,ok,447.90571,0.09429,448,,1.576,0,0,0,0,8.5
,1,C33H52,100,448.406353,-0.1,1,229.3,8.5,odd,ok,447.90571,0.09429,448,,1.576,0,0,0,0,8.5
,1,C33H52,100,448.406353,-0.1,1,229.3,8.5,odd,ok,447.90571,0.09429,448,,1.576,0,0,0,0,8.5
,1,C33H52,100,448.406353,-0.1,1,229.3,8.5,odd,ok,447.90571,0.09429,448,,1.576,0,0,0,0,8.5
,1,C33H52,100,448.406353,-0.1,1,229.3,8.5,odd,ok,447.90571,0.09429,448,,1.576,0,0,0,0,8.5
448.409667,1,C30H56S,100,448.409724,0.1,-4.6,470.1,5.5,odd,ok,447.908968,0.091032,448,714057,1.867,0,0,0,0.033,5.5
,1,C30H56S,100,448.409724,0.1,-4.6,470.1,5.5,odd,ok,447.908968,0.091032,448,,1.867,0,0,0,0.033,5.5
,1,C30H56S,100,448.409724,0.1,-4.6,470.1,5.5,odd,ok,447.908968,0.091032,448,,1.867,0,0,0,0.033,5.5
,1,C30H56S,100,448.409724,0.1,-4.6,470.1,5.5,odd,ok,447.908968,0.091032,448,,1.867,0,0,0,0.033,5.5
,1,C22H52N6O3,1.36,448.409541,-0.3,-1.4,491.2,0.5,odd,ok,447.908968,0.091032,448,,2.364,0.273,0.136,0.5,0,0.5
,1,C30H56S,100,448.409724,0.1,-4.6,470.1,5.5,odd,ok,447.908968,0.091032,448,,1.867,0,0,0,0.033,5.5
,1,C30H56S,100,448.409724,0.1,-4.6,470.1,5.5,odd,ok,447.908968,0.091032,448,,1.867,0,0,0,0.033,5.5
448.500194,1,C32H64,100,448.500253,0.1,0,29.6,1.5,odd,ok,447.999395,0.000605,448,1558319,2,0,0,0,0,1.5
,1,C32H64,100,448.500253,0.1,0,29.6,1.5,odd,ok,447.999395,0.000605,448,,2,0,0,0,0,1.5
